Frequency,Tissue,Source,Permittivity,elec_cond
2.35,Medulla Oblongata,Cerebellum,44.9838308636246,2.03699471171578
2.35,Meniscus,Cartilage,38.9864515743247,1.67897589792521
2.35,Midbrain,Cerebellum,44.9838308636246,2.03699471171578
2.35,Mucous Membrane,Muscles,52.8524366072039,1.67186348171429
2.35,Muscle,Muscles,52.8524366072039,1.67186348171429
2.35,Nerve,Nerve,30.2469997738861,1.04796285937838
2.35,Ovary,Ovary,44.9344390101452,2.19177552000865
2.35,Pancreas,Thyroid gland,57.3444517587103,1.88929164731905
2.35,Penis,Blood Vessel Wall,42.6542623689475,1.37328062524111
2.35,Pharynx,Air,1.0,0.0
2.35,Pineal Body,Thyroid gland,57.3444517587103,1.88929164731905
2.35,Placenta,Blood,58.4301494366414,2.46074040845502
2.35,Pons,Cerebellum,44.9838308636246,2.03699471171578
2.35,Prostate,Testis,57.7081532905624,2.08774039395223
2.35,Salivary Gland,Salivary Gland,52.0183903598957,1.9242977152396
2.35,SAT (Subcutaneous Fat),Fat (Average Infiltrated),10.8509218050469,0.255069563583462
2.35,Scalp,Skin,38.120379629326,1.41780304757918
2.35,Seminal vesicle,Testis,57.7081532905624,2.08774039395223
2.35,Skin,Skin (Dry),38.120379629326,1.41780304757918
2.35,Skull,Bone (Cortical),11.4401861751669,0.374963546588699
2.35,Skull (Cancellous),Bone Cancellous,18.6641313452808,0.770198690828549
2.35,Skull (Cortical),Bone (Cortical),11.4401861751669,0.374963546588699
2.35,Small Intestine,Small Intestine,54.6306036957886,3.09446738657779
2.35,Small Intestine Lumen,Muscles,52.8524366072039,1.67186348171429
2.35,Spinal Cord,Nerve,30.2469997738861,1.04796285937838
2.35,Spleen,Spleen,52.6445915439397,2.16245426751774
2.35,Stomach,Stomach,62.3202863832607,2.1243735362433
2.35,Stomach Lumen,Muscle,52.8524366072039,1.67186348171429
2.35,Tendon\Ligament,Tendon\Ligament,43.29807754796,1.60384975170581
2.35,Testis,Testis,57.7081532905624,2.08774039395223
2.35,Thalamus,Brain (Grey Matter),49.0771180134461,1.73869093035474
2.35,Thymus,Thymus,51.6812922977259,2.00127746608027
2.35,Thyroid Gland,Thyroid gland,57.3444517587103,1.88929164731905
2.35,Tongue,Tongue,52.768718154199,1.7302602905929
2.35,Tooth,Bone (Cortical),11.4401861751669,0.374963546588699
2.35,Tooth (Dentine),Bone (Cortical),11.4401861751669,0.374963546588699
2.35,Tooth (Enamel),Bone (Cortical),11.4401861751669,0.374963546588699
2.35,Trachea,Trachea,39.8478754570087,1.39285304940031
2.35,Trachea Lumen,Trachea Lumen,1.0,0.0
2.35,Ureter\Urethra,Blood Vessel Wall,42.6542623689475,1.37328062524111
2.35,Urinary Bladder Wall,Urinary Bladder Wall,18.0521080603187,0.660174727047494
2.35,Urine,Urine,67.8623514039879,2.75821770876739
2.35,Uterus,Uterus,57.9796644087186,2.1657759436567
2.35,Vagina,Large Intestine,54.0597355579362,1.96169300492116
2.35,Vertebrae,Bone (Cortical),11.4401861751669,0.374963546588699
2.35,Water,Water,83.4585185793177,1.25156540784308
2.4,Adrenal Gland,Adrenal Gland,48.239240787608,1.73996988653348
2.4,Air,Air,1.0,0.0
2.4,Bile,Bile,68.4165693990727,2.75753525937015
2.4,Blood,Blood,58.346780361751,2.50248764316955
2.4,Blood Plasma,,0.0,0.0
2.4,Blood Serum,,0.0,0.0
2.4,Blood Vessel Wall,Blood Vessel Wall,42.5927631211058,1.4040818204176
2.4,Bone (Cancellous),Bone (Cancellous),18.6060556778947,0.787628027429439
2.4,Bone (Cortical),Bone (Cortical),11.4104793073442,0.384598431642978
2.4,Bone Marrow (Red),Bone Marrow (Red),10.3357329398803,0.449887833645883
2.4,Bone Marrow (Yellow),Bone Marrow (Yellow),5.30239694849713,0.0933362084468902
2.4,Brain,Cerebellum,44.8932531666723,2.06905593580987
2.4,Brain (Grey Matter),Brain (Grey Matter),48.993852844886,1.77301336106362
2.4,Brain (White Matter),Brain (White Matter),36.2262507419117,1.18997381870078
2.4,Breast Fat,Breast Fat,5.15633999746936,0.133438504692704
2.4,Breast Gland,Thyroid gland,57.2724923502495,1.92829853316483
2.4,Bronchi,Trachea,39.790181966312,1.42063283050863
2.4,Bronchi lumen,Bronchi lumen,1.0,0.0
2.4,Cartilage,Cartilage,38.8781210119293,1.71723368767976
2.4,Cerebellum,Cerebellum,44.8932531666723,2.06905593580987
2.4,Cerebrospinal Fluid,Cerebrospinal Fluid,66.3186432144997,3.41224750759868
2.4,Cervix,Cervix,47.6733053480295,1.69337750835962
2.4,Commissura Anterior,Brain (White Matter),36.2262507419117,1.18997381870078
2.4,Commissura Posterior,Brain (White Matter),36.2262507419117,1.18997381870078
2.4,Connective Tissue,Tendon\Ligament,43.2096819401515,1.64401909602914
2.4,Diaphragm,Muscles,52.7908896656062,1.70507621717064
2.4,Ductus Deferens,Blood Vessel Wall,42.5927631211058,1.4040818204176
2.4,Dura,Dura,42.0990560118813,1.63944321052593
2.4,Epididymis,Testis,57.6293299027934,2.12737791130938
2.4,Esophagus,Stomach,62.2393040537707,2.16714371960403
2.4,Esophagus Lumen,Esophagus Lumen,1.0,0.0
2.4,Extracellular Fluids,Cerebrospinal Fluid,66.3186432144997,3.41224750759868
2.4,Eye (Aqueous Humor),Cerebrospinal Fluid,66.3186432144997,3.41224750759868
2.4,Eye (Choroid),Blood,58.346780361751,2.50248764316955
2.4,Eye (Ciliary Body),Muscle,52.7908896656062,1.70507621717064
2.4,Eye (Cornea),Eye (Cornea),51.6974214471351,2.25883895254885
2.4,Eye (Iris),Muscle,52.7908896656062,1.70507621717064
2.4,Eye (Lens),Eye (Lens),34.0244105995428,1.06162881176826
2.4,Eye (Retina),Brain (Grey Matter),48.993852844886,1.77301336106362
2.4,Eye (Sclera),Eye (Sclera),52.6981827071371,1.99672295928962
2.4,Eye (Vitreous Humor),Eye (Vitrous Humor),68.2398922174152,2.43917928447783
2.4,Eye Lens (Cortex),Eye Lens (Cortex),44.6807370906046,1.47381668515309
2.4,Eye Lens (Nucleus),Eye (Lens),34.0244105995428,1.06162881176826
2.4,Fat,Fat (Average Infiltrated),10.8356907066709,0.261478838418867
2.4,Fat (Average Infiltrated),Fat (Average Infiltrated),10.8356907066709,0.261478838418867
2.4,Fat (Not Infiltrated),Fat (Not Infiltrated),5.2852975286394,0.102348098555619
2.4,Gallbladder,Gallbladder,57.6800188350501,2.02303055281786
2.4,Heart Lumen,Blood,58.346780361751,2.50248764316955
2.4,Heart Muscle,Heart Muscle,54.9183830954628,2.21598863639751
2.4,Hippocampus,Brain (Grey Matter),48.993852844886,1.77301336106362
2.4,Hypophysis,Thyroid gland,57.2724923502495,1.92829853316483
2.4,Hypothalamus,Brain (Grey Matter),48.993852844886,1.77301336106362
2.4,Intervertebral Disc,Intervertebral Disc,39.7851184603952,1.64435744785115
2.4,Kidney,Kidney,52.8563010859834,2.39013333721657
2.4,Kidney (Cortex),Kidney,52.8563010859834,2.39013333721657
2.4,Kidney (Medulla),Kidney,52.8563010859834,2.39013333721657
2.4,Large Intestine,Large Intestine,53.9687408777259,1.99979369090131
2.4,Large Intestine Lumen,Muscles,52.7908896656062,1.70507621717064
2.4,Larynx,Cartilage,38.8781210119293,1.71723368767976
2.4,Liver,Liver,43.1175772587449,1.65340887334949
2.4,Lung,Lung(Inflated),20.5100257307812,0.790241167509854
2.4,Lung (Deflated),Lung (Deflated),48.45404900082,1.64866745436401
2.4,Lung (Inflated),Lung (Inflated),20.5100257307812,0.790241167509854
2.4,Lymph,,0.0,0.0
2.4,Lymphnode,Mesenchymal Lymph Node,51.6194077078233,1.84888810303671
2.4,Mandible,Bone (Cortical),11.4104793073442,0.384598431642978
2.4,Medulla Oblongata,Cerebellum,44.8932531666723,2.06905593580987
2.4,Meniscus,Cartilage,38.8781210119293,1.71723368767976
2.4,Midbrain,Cerebellum,44.8932531666723,2.06905593580987
2.4,Mucous Membrane,Muscles,52.7908896656062,1.70507621717064
2.4,Muscle,Muscles,52.7908896656062,1.70507621717064
2.4,Nerve,Nerve,30.1958943520466,1.06814864948325
2.4,Ovary,Ovary,44.8165422409327,2.22778405834832
2.4,Pancreas,Thyroid gland,57.2724923502495,1.92829853316483
2.4,Penis,Blood Vessel Wall,42.5927631211058,1.4040818204176
2.4,Pharynx,Air,1.0,0.0
2.4,Pineal Body,Thyroid gland,57.2724923502495,1.92829853316483
2.4,Placenta,Blood,58.346780361751,2.50248764316955
2.4,Pons,Cerebellum,44.8932531666723,2.06905593580987
2.4,Prostate,Testis,57.6293299027934,2.12737791130938
2.4,Salivary Gland,Salivary Gland,51.9486626891263,1.95944409035413
2.4,SAT (Subcutaneous Fat),Fat (Average Infiltrated),10.8356907066709,0.261478838418867
2.4,Scalp,Skin,38.0628555679022,1.44077169561117
2.4,Seminal vesicle,Testis,57.6293299027934,2.12737791130938
2.4,Skin,Skin (Dry),38.0628555679022,1.44077169561117
2.4,Skull,Bone (Cortical),11.4104793073442,0.384598431642978
2.4,Skull (Cancellous),Bone Cancellous,18.6060556778947,0.787628027429439
2.4,Skull (Cortical),Bone (Cortical),11.4104793073442,0.384598431642978
2.4,Small Intestine,Small Intestine,54.5270763645297,3.13359470108347
2.4,Small Intestine Lumen,Muscles,52.7908896656062,1.70507621717064
2.4,Spinal Cord,Nerve,30.1958943520466,1.06814864948325
2.4,Spleen,Spleen,52.5463279076479,2.20003341544955
2.4,Stomach,Stomach,62.2393040537707,2.16714371960403
2.4,Stomach Lumen,Muscle,52.7908896656062,1.70507621717064
2.4,Tendon\Ligament,Tendon\Ligament,43.2096819401515,1.64401909602914
2.4,Testis,Testis,57.6293299027934,2.12737791130938
2.4,Thalamus,Brain (Grey Matter),48.993852844886,1.77301336106362
2.4,Thymus,Thymus,51.5911924969446,2.0366867898342
2.4,Thyroid Gland,Thyroid gland,57.2724923502495,1.92829853316483
2.4,Tongue,Tongue,52.6981827077448,1.76619496682968
2.4,Tooth,Bone (Cortical),11.4104793073442,0.384598431642978
2.4,Tooth (Dentine),Bone (Cortical),11.4104793073442,0.384598431642978
2.4,Tooth (Enamel),Bone (Cortical),11.4104793073442,0.384598431642978
2.4,Trachea,Trachea,39.790181966312,1.42063283050863
2.4,Trachea Lumen,Trachea Lumen,1.0,0.0
2.4,Ureter\Urethra,Blood Vessel Wall,42.5927631211058,1.4040818204176
2.4,Urinary Bladder Wall,Urinary Bladder Wall,18.0264438776181,0.672662160386972
2.4,Urine,Urine,67.8317880958151,2.79511592440748
2.4,Uterus,Uterus,57.8966258055686,2.20585735788761
2.4,Vagina,Large Intestine,53.9687408777259,1.99979369090131
2.4,Vertebrae,Bone (Cortical),11.4104793073442,0.384598431642978
2.4,Water,Water,83.4085062466631,1.30454655150526
2.45,Adrenal Gland,Adrenal Gland,48.172870421361,1.77180996179299
2.45,Air,Air,1.0,0.0
2.45,Bile,Bile,68.3609271995798,2.8007297527663
2.45,Blood,Blood,58.2635886879858,2.54484947144644
2.45,Blood Plasma,,0.0,0.0
2.45,Blood Serum,,0.0,0.0
2.45,Blood Vessel Wall,Blood Vessel Wall,42.5313211038615,1.43533895492173
2.45,Bone (Cancellous),Bone (Cancellous),18.548474167192,0.805189969044028
2.45,Bone (Cortical),Bone (Cortical),11.3809423551468,0.394318116599591
2.45,Bone Marrow (Red),Bone Marrow (Red),10.3082735843772,0.458834172304607
2.45,Bone Marrow (Yellow),Bone Marrow (Yellow),5.29688300028135,0.0955395454420496
2.45,Brain,Cerebellum,44.8041140656322,2.10148737329184
2.45,Brain (Grey Matter),Brain (Grey Matter),48.911485601328,1.80778321583136
2.45,Brain (White Matter),Brain (White Matter),36.1665695029603,1.21499601690361
2.45,Breast Fat,Breast Fat,5.14667010148112,0.137039129945168
2.45,Breast Gland,Thyroid gland,57.2005115756938,1.9679014695195
2.45,Bronchi,Trachea,39.7327631443669,1.44881112872412
2.45,Bronchi lumen,Bronchi lumen,1.0,0.0
2.45,Cartilage,Cartilage,38.7702001189724,1.7558900892004
2.45,Cerebellum,Cerebellum,44.8041140656322,2.10148737329184
2.45,Cerebrospinal Fluid,Cerebrospinal Fluid,66.2432768528631,3.45784720119185
2.45,Cervix,Cervix,47.6128207727211,1.72592030453016
2.45,Commissura Anterior,Brain (White Matter),36.1665695029603,1.21499601690361
2.45,Commissura Posterior,Brain (White Matter),36.1665695029603,1.21499601690361
2.45,Connective Tissue,Tendon\Ligament,43.1209685916405,1.68473801190341
2.45,Diaphragm,Muscles,52.7294890530822,1.7387960062685
2.45,Ductus Deferens,Blood Vessel Wall,42.5313211038615,1.43533895492173
2.45,Dura,Dura,42.035005371826,1.66870606253351
2.45,Epididymis,Testis,57.5507529264744,2.16759973718448
2.45,Esophagus,Stomach,62.1583977571569,2.21055998070072
2.45,Esophagus Lumen,Esophagus Lumen,1.0,0.0
2.45,Extracellular Fluids,Cerebrospinal Fluid,66.2432768528631,3.45784720119185
2.45,Eye (Aqueous Humor),Cerebrospinal Fluid,66.2432768528631,3.45784720119185
2.45,Eye (Choroid),Blood,58.2635886879858,2.54484947144644
2.45,Eye (Ciliary Body),Muscle,52.7294890530822,1.7387960062685
2.45,Eye (Cornea),Eye (Cornea),51.6149263797662,2.29544449634297
2.45,Eye (Iris),Muscle,52.7294890530822,1.7387960062685
2.45,Eye (Lens),Eye (Lens),33.9735124265777,1.08690105095312
2.45,Eye (Retina),Brain (Grey Matter),48.911485601328,1.80778321583136
2.45,Eye (Sclera),Eye (Sclera),52.6278266664676,2.03319075614426
2.45,Eye (Vitreous Humor),Eye (Vitrous Humor),68.2080259054921,2.47809324280181
2.45,Eye Lens (Cortex),Eye Lens (Cortex),44.6253484811966,1.5040639311021
2.45,Eye Lens (Nucleus),Eye (Lens),33.9735124265777,1.08690105095312
2.45,Fat,Fat (Average Infiltrated),10.8204951858902,0.26796643498147
2.45,Fat (Average Infiltrated),Fat (Average Infiltrated),10.8204951858902,0.26796643498147
2.45,Fat (Not Infiltrated),Fat (Not Infiltrated),5.28010168639099,0.104522215734316
2.45,Gallbladder,Gallbladder,57.6337269951063,2.05902944481992
2.45,Heart Lumen,Blood,58.2635886879858,2.54484947144644
2.45,Heart Muscle,Heart Muscle,54.8139372376443,2.25617260755838
2.45,Hippocampus,Brain (Grey Matter),48.911485601328,1.80778321583136
2.45,Hypophysis,Thyroid gland,57.2005115756938,1.9679014695195
2.45,Hypothalamus,Brain (Grey Matter),48.911485601328,1.80778321583136
2.45,Intervertebral Disc,Intervertebral Disc,39.7028589672256,1.66256829534642
2.45,Kidney,Kidney,52.74231802864,2.42957357801422
2.45,Kidney (Cortex),Kidney,52.74231802864,2.42957357801422
2.45,Kidney (Medulla),Kidney,52.74231802864,2.42957357801422
2.45,Large Intestine,Large Intestine,53.878659681994,2.0383936091745
2.45,Large Intestine Lumen,Muscles,52.7294890530822,1.7387960062685
2.45,Larynx,Cartilage,38.7702001189724,1.7558900892004
2.45,Liver,Liver,43.0345016127157,1.68644065841864
2.45,Lung,Lung(Inflated),20.4769340383015,0.804179752477984
2.45,Lung (Deflated),Lung (Deflated),48.3812805825867,1.68253747657779
2.45,Lung (Inflated),Lung (Inflated),20.4769340383015,0.804179752477984
2.45,Lymph,,0.0,0.0
2.45,Lymphnode,Mesenchymal Lymph Node,51.5564825105812,1.88273994646834
2.45,Mandible,Bone (Cortical),11.3809423551468,0.394318116599591
2.45,Medulla Oblongata,Cerebellum,44.8041140656322,2.10148737329184
2.45,Meniscus,Cartilage,38.7702001189724,1.7558900892004
2.45,Midbrain,Cerebellum,44.8041140656322,2.10148737329184
2.45,Mucous Membrane,Muscles,52.7294890530822,1.7387960062685
2.45,Muscle,Muscles,52.7294890530822,1.7387960062685
2.45,Nerve,Nerve,30.1454058186039,1.08858753847491
2.45,Ovary,Ovary,44.7004938460665,2.26412013206903
2.45,Pancreas,Thyroid gland,57.2005115756938,1.9679014695195
2.45,Penis,Blood Vessel Wall,42.5313211038615,1.43533895492173
2.45,Pharynx,Air,1.0,0.0
2.45,Pineal Body,Thyroid gland,57.2005115756938,1.9679014695195
2.45,Placenta,Blood,58.2635886879858,2.54484947144644
2.45,Pons,Cerebellum,44.8041140656322,2.10148737329184
2.45,Prostate,Testis,57.5507529264744,2.16759973718448
2.45,Salivary Gland,Salivary Gland,51.8788955869371,1.99510153443419
2.45,SAT (Subcutaneous Fat),Fat (Average Infiltrated),10.8204951858902,0.26796643498147
2.45,Scalp,Skin,38.0066002327458,1.46404668295069
2.45,Seminal vesicle,Testis,57.5507529264744,2.16759973718448
2.45,Skin,Skin (Dry),38.0066002327458,1.46404668295069
2.45,Skull,Bone (Cortical),11.3809423551468,0.394318116599591
2.45,Skull (Cancellous),Bone Cancellous,18.548474167192,0.805189969044028
2.45,Skull (Cortical),Bone (Cortical),11.3809423551468,0.394318116599591
2.45,Small Intestine,Small Intestine,54.4249791650082,3.17319919878311
2.45,Small Intestine Lumen,Muscles,52.7294890530822,1.7387960062685
2.45,Spinal Cord,Nerve,30.1454058186039,1.08858753847491
2.45,Spleen,Spleen,52.4493673012583,2.23807350795078
2.45,Stomach,Stomach,62.1583977571569,2.21055998070072
2.45,Stomach Lumen,Muscle,52.7294890530822,1.7387960062685
2.45,Tendon\Ligament,Tendon\Ligament,43.1209685916405,1.68473801190341
2.45,Testis,Testis,57.5507529264744,2.16759973718448
2.45,Thalamus,Brain (Grey Matter),48.911485601328,1.80778321583136
2.45,Thymus,Thymus,51.5015119085236,2.07250552674828
2.45,Thyroid Gland,Thyroid gland,57.2005115756938,1.9679014695195
2.45,Tongue,Tongue,52.6278266670508,1.80266276368432
2.45,Tooth,Bone (Cortical),11.3809423551468,0.394318116599591
2.45,Tooth (Dentine),Bone (Cortical),11.3809423551468,0.394318116599591
2.45,Tooth (Enamel),Bone (Cortical),11.3809423551468,0.394318116599591
2.45,Trachea,Trachea,39.7327631443669,1.44881112872412
2.45,Trachea Lumen,Trachea Lumen,1.0,0.0
2.45,Ureter\Urethra,Blood Vessel Wall,42.5313211038615,1.43533895492173
2.45,Urinary Bladder Wall,Urinary Bladder Wall,18.0008274031195,0.685329705766054
2.45,Urine,Urine,67.8007457159498,2.83275636615476
2.45,Uterus,Uterus,57.8139857646037,2.24651644616526
2.45,Vagina,Large Intestine,53.878659681994,2.0383936091745
2.45,Vertebrae,Bone (Cortical),11.3809423551468,0.394318116599591
2.45,Water,Water,83.3575078382784,1.35857248803915
2.5,Adrenal Gland,Adrenal Gland,48.1065590612773,1.80407631017793
2.5,Air,Air,1.0,0.0
2.5,Bile,Bile,68.3048656295139,2.84468891050099
2.5,Blood,Blood,58.1805429676426,2.58782062395156
2.5,Blood Plasma,,0.0,0.0
2.5,Blood Serum,,0.0,0.0
2.5,Blood Vessel Wall,Blood Vessel Wall,42.4699160928893,1.46704767668104
2.5,Bone (Cancellous),Bone (Cancellous),18.4913684166558,0.82288105716343
2.5,Bone (Cortical),Bone (Cortical),11.3515696405179,0.404120482419758
2.5,Bone Marrow (Red),Bone Marrow (Red),10.2809434379416,0.467854349872602
2.5,Bone Marrow (Yellow),Bone Marrow (Yellow),5.291397805679,0.0977678562132476
2.5,Brain,Cerebellum,44.7163164915751,2.1342877290589
2.5,Brain (Grey Matter),Brain (Grey Matter),48.8299490963227,1.84299786427321
2.5,Brain (White Matter),Brain (White Matter),36.1074819005235,1.24033402117047
2.5,Breast Fat,Breast Fat,5.1369682411389,0.140677343484318
2.5,Breast Gland,Thyroid gland,57.1284912620061,2.00809542612815
2.5,Bronchi,Trachea,39.6755903470575,1.47738494592109
2.5,Bronchi lumen,Bronchi lumen,1.0,0.0
2.5,Cartilage,Cartilage,38.6626668454127,1.79493669784354
2.5,Cerebellum,Cerebellum,44.7163164915751,2.1342877290589
2.5,Cerebrospinal Fluid,Cerebrospinal Fluid,66.1675618145587,3.50416569659619
2.5,Cervix,Cervix,47.5523669722567,1.75894425243476
2.5,Commissura Anterior,Brain (White Matter),36.1074819005235,1.24033402117047
2.5,Commissura Posterior,Brain (White Matter),36.1074819005235,1.24033402117047
2.5,Connective Tissue,Tendon\Ligament,43.0319379753403,1.72599772869727
2.5,Diaphragm,Muscles,52.6682100268256,1.77301926784902
2.5,Ductus Deferens,Blood Vessel Wall,42.4699160928893,1.46704767668104
2.5,Dura,Dura,41.9711554470309,1.6983524221689
2.5,Epididymis,Testis,57.472388567583,2.2084012934858
2.5,Esophagus,Stomach,62.077541748439,2.25461699471471
2.5,Esophagus Lumen,Esophagus Lumen,1.0,0.0
2.5,Extracellular Fluids,Cerebrospinal Fluid,66.1675618145587,3.50416569659619
2.5,Eye (Aqueous Humor),Cerebrospinal Fluid,66.1675618145587,3.50416569659619
2.5,Eye (Choroid),Blood,58.1805429676426,2.58782062395156
2.5,Eye (Ciliary Body),Muscle,52.6682100268256,1.77301926784902
2.5,Eye (Cornea),Eye (Cornea),51.5331065095164,2.33253282566077
2.5,Eye (Iris),Muscle,52.6682100268256,1.77301926784902
2.5,Eye (Lens),Eye (Lens),33.9226871472567,1.11253109629771
2.5,Eye (Retina),Brain (Grey Matter),48.8299490963227,1.84299786427321
2.5,Eye (Sclera),Eye (Sclera),52.5576219424549,2.07018743605017
2.5,Eye (Vitreous Humor),Eye (Vitrous Humor),68.1755396373509,2.51776957713265
2.5,Eye Lens (Cortex),Eye Lens (Cortex),44.5699533300834,1.53476174442595
2.5,Eye Lens (Nucleus),Eye (Lens),33.9226871472567,1.11253109629771
2.5,Fat,Fat (Average Infiltrated),10.8053335370819,0.274531201773058
2.5,Fat (Average Infiltrated),Fat (Average Infiltrated),10.8053335370819,0.274531201773058
2.5,Fat (Not Infiltrated),Fat (Not Infiltrated),5.27492228458178,0.106721836419138
2.5,Gallbladder,Gallbladder,57.5870802133886,2.09566552862321
2.5,Heart Lumen,Blood,58.1805429676426,2.58782062395156
2.5,Heart Muscle,Heart Muscle,54.7108347225887,2.2968290073674
2.5,Hippocampus,Brain (Grey Matter),48.8299490963227,1.84299786427321
2.5,Hypophysis,Thyroid gland,57.1284912620061,2.00809542612815
2.5,Hypothalamus,Brain (Grey Matter),48.8299490963227,1.84299786427321
2.5,Intervertebral Disc,Intervertebral Disc,39.6221318826011,1.68079269836104
2.5,Kidney,Kidney,52.6301625416167,2.46943169651208
2.5,Kidney (Cortex),Kidney,52.6301625416167,2.46943169651208
2.5,Kidney (Medulla),Kidney,52.6301625416167,2.46943169651208
2.5,Large Intestine,Large Intestine,53.7894233792306,2.07748972441395
2.5,Large Intestine Lumen,Muscles,52.6682100268256,1.77301926784902
2.5,Larynx,Cartilage,38.6626668454127,1.79493669784354
2.5,Liver,Liver,42.9522627036534,1.71987279310256
2.5,Lung,Lung(Inflated),20.444175983695,0.818295748890029
2.5,Lung (Deflated),Lung (Deflated),48.3089743938183,1.71686782119125
2.5,Lung (Inflated),Lung (Inflated),20.444175983695,0.818295748890029
2.5,Lymph,,0.0,0.0
2.5,Lymphnode,Mesenchymal Lymph Node,51.4934999068447,1.91708930200177
2.5,Mandible,Bone (Cortical),11.3515696405179,0.404120482419758
2.5,Medulla Oblongata,Cerebellum,44.7163164915751,2.1342877290589
2.5,Meniscus,Cartilage,38.6626668454127,1.79493669784354
2.5,Midbrain,Cerebellum,44.7163164915751,2.1342877290589
2.5,Mucous Membrane,Muscles,52.6682100268256,1.77301926784902
2.5,Muscle,Muscles,52.6682100268256,1.77301926784902
2.5,Nerve,Nerve,30.0954904760735,1.10927818958125
2.5,Ovary,Ovary,44.5861847282972,2.30078132150481
2.5,Pancreas,Thyroid gland,57.1284912620061,2.00809542612815
2.5,Penis,Blood Vessel Wall,42.4699160928893,1.46704767668104
2.5,Pharynx,Air,1.0,0.0
2.5,Pineal Body,Thyroid gland,57.1284912620061,2.00809542612815
2.5,Placenta,Blood,58.1805429676426,2.58782062395156
2.5,Pons,Cerebellum,44.7163164915751,2.1342877290589
2.5,Prostate,Testis,57.472388567583,2.2084012934858
2.5,Salivary Gland,Salivary Gland,51.8090790264931,2.03126413741416
2.5,SAT (Subcutaneous Fat),Fat (Average Infiltrated),10.8053335370819,0.274531201773058
2.5,Scalp,Skin,37.9515249042857,1.4876294524372
2.5,Seminal vesicle,Testis,57.472388567583,2.2084012934858
2.5,Skin,Skin (Dry),37.9515249042857,1.4876294524372
2.5,Skull,Bone (Cortical),11.3515696405179,0.404120482419758
2.5,Skull (Cancellous),Bone Cancellous,18.4913684166558,0.82288105716343
2.5,Skull (Cortical),Bone (Cortical),11.3515696405179,0.404120482419758
2.5,Small Intestine,Small Intestine,54.3242123967128,3.21327873880849
2.5,Small Intestine Lumen,Muscles,52.6682100268256,1.77301926784902
2.5,Spinal Cord,Nerve,30.0954904760735,1.10927818958125
2.5,Spleen,Spleen,52.3536189119901,2.2765723347088
2.5,Stomach,Stomach,62.077541748439,2.25461699471471
2.5,Stomach Lumen,Muscle,52.6682100268256,1.77301926784902
2.5,Tendon\Ligament,Tendon\Ligament,43.0319379753403,1.72599772869727
2.5,Testis,Testis,57.472388567583,2.2084012934858
2.5,Thalamus,Brain (Grey Matter),48.8299490963227,1.84299786427321
2.5,Thymus,Thymus,51.4122309037055,2.10872707720207
2.5,Thyroid Gland,Thyroid gland,57.1284912620061,2.00809542612815
2.5,Tongue,Tongue,52.5576219430149,1.83965944359023
2.5,Tooth,Bone (Cortical),11.3515696405179,0.404120482419758
2.5,Tooth (Dentine),Bone (Cortical),11.3515696405179,0.404120482419758
2.5,Tooth (Enamel),Bone (Cortical),11.3515696405179,0.404120482419758
2.5,Trachea,Trachea,39.6755903470575,1.47738494592109
2.5,Trachea Lumen,Trachea Lumen,1.0,0.0
2.5,Ureter\Urethra,Blood Vessel Wall,42.4699160928893,1.46704767668104
2.5,Urinary Bladder Wall,Urinary Bladder Wall,17.9752499069328,0.698175688155115
2.5,Urine,Urine,67.7692178045233,2.87113700403892
2.5,Uterus,Uterus,57.7317019700647,2.28774886170919
2.5,Vagina,Large Intestine,53.7894233792306,2.07748972441395
2.5,Vertebrae,Bone (Cortical),11.3515696405179,0.404120482419758
2.5,Water,Water,83.3055273921206,1.41363895078842
2.55,Adrenal Gland,Adrenal Gland,48.0402979967834,1.83676363759059
2.55,Air,Air,1.0,0.0
2.55,Bile,Bile,68.2483735740662,2.88940816132877
2.55,Blood,Blood,58.0976146602494,2.63139580344908
2.55,Blood Plasma,,0.0,0.0
2.55,Blood Serum,,0.0,0.0
2.55,Blood Vessel Wall,Blood Vessel Wall,42.4085299062474,1.49920362322857
2.55,Bone (Cancellous),Bone (Cancellous),18.4347214664768,0.840697895286314
2.55,Bone (Cortical),Bone (Cortical),11.3223559943845,0.414003447337365
2.55,Bone Marrow (Red),Bone Marrow (Red),10.2537396414392,0.476946263946219
2.55,Bone Marrow (Yellow),Bone Marrow (Yellow),5.28593983794739,0.100020791187903
2.55,Brain,Cerebellum,44.6297710966739,2.16745556848693
2.55,Brain (Grey Matter),Brain (Grey Matter),48.7491815886595,1.87865458629307
2.55,Brain (White Matter),Brain (White Matter),36.0489450948655,1.26598585416835
2.55,Breast Fat,Breast Fat,5.12723622980615,0.144352030851273
2.55,Breast Gland,Thyroid gland,57.0564150342405,2.04887536522093
2.55,Bronchi,Trachea,39.6186373653209,1.50635125252918
2.55,Bronchi lumen,Bronchi lumen,1.0,0.0
2.55,Cartilage,Cartilage,38.5555015058475,1.83436519428308
2.55,Cerebellum,Cerebellum,44.6297710966739,2.16745556848693
2.55,Cerebrospinal Fluid,Cerebrospinal Fluid,66.0914922889622,3.55119632559252
2.55,Cervix,Cervix,47.4919267707407,1.79244532080801
2.55,Commissura Anterior,Brain (White Matter),36.0489450948655,1.26598585416835
2.55,Commissura Posterior,Brain (White Matter),36.0489450948655,1.26598585416835
